,ГОСТ,Размер,Наименование,Компания,Город,Тип_продукции,Размер_A,Типоразмер,Марка,Примечание_для_размера,Размер_B,Толщина,Диапазон_min,Диапазон_max,Размер_C,Минимальная_длина,Максимальная_длина,Упаковка,Примечание_для_цены,Тип_материала,Основная_марка,Свариваемость,Тип_стандарта,Номер_стандарта,Год_стандарта,Категория_цены,Звоните,Цена,Условие_цены
9703,,СП20  0.8х1100(1150),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Иркутск,Габарит,20.0,,,,0.8,,,,1100.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1149.0,
9704,,С18  0.7х1150(1190),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Иркутск,Габарит,18.0,,,,0.7,,,,1150.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1058.0,
9705,,СП20  0.8х1100(1150),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Абакан,Габарит,20.0,,,,0.8,,,,1100.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1174.0,
9706,,С13  0.7х1150(1170),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Иркутск,Габарит,13.0,,,,0.7,,,,1150.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1019.0,
9707,,С10  0.7х1130(1155),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Екатеринбург,Габарит,10.0,,,,0.7,,,,1130.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,755.0,
9708,,С18  0.65х1150(1190),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Иркутск,Габарит,18.0,,,,0.65,,,,1150.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,984.0,
9709,,С8  0.7х1150(1200),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Екатеринбург,Габарит,8.0,,,,0.7,,,,1150.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,726.0,
9710,,СП20  0.65х1100(1150),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Иркутск,Габарит,20.0,,,,0.65,,,,1100.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,984.0,
9711,,Н75  0.5х750(800),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Екатеринбург,Габарит,75.0,,,,0.5,,,,750.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,904.0,
9712,,С21  0.65х1000(1051),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Иркутск,Габарит,21.0,,,,0.65,,,,1000.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1083.0,
9713,,Н60  0.5х845(902),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Екатеринбург,Габарит,60.0,,,,0.5,,,,845.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,802.0,
9714,,НС35  0.65х1000(1060),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Иркутск,Габарит,35.0,,,,0.65,,,,1000.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1069.0,
9715,,С44  0.5х1000(1047),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Екатеринбург,Габарит,44.0,,,,0.5,,,,1000.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,691.0,
9716,,С44  0.65х1000(1047),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Иркутск,Габарит,44.0,,,,0.65,,,,1000.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1069.0,
9717,,Н57  0.65х750(801),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Иркутск,Габарит,57.0,,,,0.65,,,,750.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1293.0,
9718,,Н60  0.65х845(902),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Иркутск,Габарит,60.0,,,,0.65,,,,845.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1214.0,
9719,,Н75  0.65х750(800),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Иркутск,Габарит,75.0,,,,0.65,,,,750.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1493.0,
9720,,С8  0.7х1150(1200),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Иркутск,Габарит,8.0,,,,0.7,,,,1150.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,984.0,
9721,,С10  0.7х1130(1155),Профнастил окраш.  25мкм полиэстер,Сталепромышленная компания,Иркутск,Габарит,10.0,,,,0.7,,,,1130.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1029.0,
9722,,СП20  0.45х1100(1150),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Курган,Габарит,20.0,,,,0.45,,,,1100.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,832.0,
9723,,С21  0.45х1000(1051),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Екатеринбург,Габарит,21.0,,,,0.45,,,,1000.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,966.0,
9724,,С8  0.45х1150(1200),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Екатеринбург,Габарит,8.0,,,,0.45,,,,1150.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,858.0,
9725,,С21  0.45х1000(1051),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Курган,Габарит,21.0,,,,0.45,,,,1000.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,910.0,
9726,,С44  0.45х1000(1047),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Барнаул,Габарит,44.0,,,,0.45,,,,1000.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1528.0,
9727,,С10  0.45х1130(1155),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Екатеринбург,Габарит,10.0,,,,0.45,,,,1130.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,873.0,
9728,,С18  0.45х1150(1190),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Курган,Габарит,18.0,,,,0.45,,,,1150.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,804.0,
9729,,С18  0.45х1150(1190),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Екатеринбург,Габарит,18.0,,,,0.45,,,,1150.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,901.0,
9730,,СП20  0.45х1100(1150),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Екатеринбург,Габарит,20.0,,,,0.45,,,,1100.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,901.0,
9731,,С8  0.45х1150(1200),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Курган,Габарит,8.0,,,,0.45,,,,1150.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,797.0,
9732,,НС35  0.45х1000(1060),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Барнаул,Габарит,35.0,,,,0.45,,,,1000.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1508.0,
9733,,С10  0.45х1130(1155),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Курган,Габарит,10.0,,,,0.45,,,,1130.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,828.0,
9734,,С21  0.45х1000(1051),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Барнаул,Габарит,21.0,,,,0.45,,,,1000.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1528.0,
9735,,С13  0.45х1150(1170),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Иркутск,Габарит,13.0,,,,0.45,,,,1150.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1389.0,
9736,,С13  0.45х1150(1170),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Абакан,Габарит,13.0,,,,0.45,,,,1150.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1389.0,
9737,,С21  0.45х1000(1051),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Абакан,Габарит,21.0,,,,0.45,,,,1000.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1528.0,
9738,,С10  0.45х1130(1155),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Абакан,Габарит,10.0,,,,0.45,,,,1130.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1389.0,
9739,,С8  0.45х1150(1200),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Абакан,Габарит,8.0,,,,0.45,,,,1150.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1339.0,
9740,,НС35  0.45х1000(1060),Профнастил окраш.  35мкм PRINTECH  ПРЕМИУМ,Сталепромышленная компания,Абакан,Габарит,35.0,,,,0.45,,,,1000.0,,,,,Не указан,не указан,0,не указан,,0,р./м2,False,1508.0,
