,Наименование,Размер,ГОСТ,Компания,Город,Тип_продукции,Размер_A,Размер_B,Типоразмер,Марка,Минимальная_длина,Максимальная_длина,Упаковка,Примечание_для_цены,Тип_материала,Основная_марка,Свариваемость,Тип_стандарта,Номер_стандарта,Год_стандарта,Категория_цены,Звоните,Цена,Условие_цены
416,Труба б/ш г/д,38х3,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,38.0,Х3,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,174370.0,>10т
417,Труба б/ш г/д,68х4,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,68.0,Х4,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,176000.0,
418,Труба б/ш г/д,68х5,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,68.0,Х5,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,176000.0,
419,Труба б/ш г/д,68х6,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,68.0,Х6,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,176000.0,
420,Труба б/ш г/д,89х4,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,89.0,Х4,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,171000.0,
421,Труба б/ш г/д,89х3.5,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Габарит,89.0,3.5,,,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,178000.0,
422,Труба б/ш г/д,89х3,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,89.0,Х3,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,181000.0,
423,Труба б/ш г/д,76х14,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,76.0,Х14,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,161000.0,
424,Труба б/ш г/д,76х12,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,76.0,Х12,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,161000.0,
425,Труба б/ш г/д,76х10,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,76.0,Х10,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,161000.0,
426,Труба б/ш г/д,76х8,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,76.0,Х8,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,161000.0,
427,Труба б/ш г/д,76х7,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,76.0,Х7,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,161000.0,
428,Труба б/ш г/д,76х6,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,76.0,Х6,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,161000.0,
429,Труба б/ш г/д,76х5,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,76.0,Х5,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,161000.0,
430,Труба б/ш г/д,76х4.5,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Габарит,76.0,4.5,,,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,177000.0,
431,Труба б/ш г/д,76х4,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,76.0,Х4,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,176000.0,
432,Труба б/ш г/д,76х3.5,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Габарит,76.0,3.5,,,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,186000.0,
433,Труба б/ш г/д,76х3,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,76.0,Х3,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,186000.0,
434,Труба б/ш г/д,76х14,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,76.0,Х14,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,156000.0,
435,Труба б/ш г/д,76х12,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,76.0,Х12,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,156000.0,
436,Труба б/ш г/д,76х10,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,76.0,Х10,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,156000.0,
437,Труба б/ш г/д,76х8,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,76.0,Х8,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,156000.0,
438,Труба б/ш г/д,76х7,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,76.0,Х7,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,156000.0,
439,Труба б/ш г/д,76х6,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,76.0,Х6,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,156000.0,
440,Труба б/ш г/д,76х5,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,76.0,Х5,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,156000.0,
441,Труба б/ш г/д,76х4.5,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Габарит,76.0,4.5,,,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,172000.0,
442,Труба б/ш г/д,76х4,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,76.0,Х4,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,171000.0,
443,Труба б/ш г/д,76х3.5,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Габарит,76.0,3.5,,,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,182000.0,
444,Труба б/ш г/д,76х3,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,76.0,Х3,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,181000.0,
445,Труба б/ш г/д,68х10,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,68.0,Х10,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,171000.0,
446,Труба б/ш г/д,68х8,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,68.0,Х8,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,171000.0,
447,Труба б/ш г/д,60х4,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,60.0,Х4,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,153260.0,>10т
448,Труба б/ш г/д,89х4.5,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Габарит,89.0,4.5,,,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,171000.0,
449,Труба б/ш г/д,76х3.5,ГОСТ 8732-78,Сталепромышленная компания,Курган,Габарит,76.0,3.5,,,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,150250.0,>10т
450,Труба б/ш г/д,76х5,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,76.0,Х5,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,141200.0,>10т
451,Труба б/ш г/д,180х6,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,180.0,Х6,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,149240.0,>10т
452,Труба б/ш г/д,219х6,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,219.0,Х6,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,151250.0,>10т
453,Труба б/ш г/д,219х7,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,219.0,Х7,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,141200.0,>10т
454,Труба б/ш г/д,219х8,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,219.0,Х8,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,145220.0,>10т
455,Труба б/ш г/д,273х8,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,273.0,Х8,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,141200.0,>10т
456,Труба б/ш г/д,325х8,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,325.0,Х8,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,155270.0,>10т
457,Труба б/ш г/д,325х9,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,325.0,Х9,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,159290.0,>10т
458,Труба б/ш г/д,325х10,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,325.0,Х10,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,155270.0,>10т
459,Труба б/ш г/д,426х9,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,426.0,Х9,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,166330.0,>10т
460,Труба б/ш г/д,426х9,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,426.0,Х9,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,173360.0,>10т
461,Труба б/ш г/д,57х5,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,57.0,Х5,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,176000.0,
462,Труба б/ш г/д,57х4.5,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Габарит,57.0,4.5,,,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,178000.0,
463,Труба б/ш г/д,168х7,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,168.0,Х7,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,149240.0,>10т
464,Труба б/ш г/д,57х4,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,57.0,Х4,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,176000.0,
465,Труба б/ш г/д,57х3,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,57.0,Х3,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,186000.0,
466,Труба б/ш г/д,57х10,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,57.0,Х10,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,166000.0,
467,Труба б/ш г/д,57х8,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,57.0,Х8,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,166000.0,
468,Труба б/ш г/д,57х7,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,57.0,Х7,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,171000.0,
469,Труба б/ш г/д,57х6,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,57.0,Х6,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,171000.0,
470,Труба б/ш г/д,57х5,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,57.0,Х5,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,171000.0,
471,Труба б/ш г/д,57х4.5,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Габарит,57.0,4.5,,,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,173000.0,
472,Труба б/ш г/д,57х4,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,57.0,Х4,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,172000.0,
473,Труба б/ш г/д,57х3.5,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Габарит,57.0,3.5,,,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,181000.0,
474,Труба б/ш г/д,57х3,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,57.0,Х3,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,181000.0,
475,Труба б/ш г/д,219х9,ГОСТ 8732-78,Сталепромышленная компания,Владивосток,Профиль ГОСТ/СТО,,,219.0,Х9,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,136100.0,>10т
476,Труба б/ш г/д,89х4,ГОСТ 8732-78,Сталепромышленная компания,Владивосток,Профиль ГОСТ/СТО,,,89.0,Х4,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,197210.0,>10т
477,Труба б/ш г/д,57х3.5,ГОСТ 8732-78,ТрастИнвестСтрой,Москва,Габарит,57.0,3.5,,,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,178000.0,
478,Труба б/ш г/д,159х8,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,159.0,Х8,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,145220.0,>10т
479,Труба б/ш г/д,159х10,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,159.0,Х10,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,149240.0,>10т
480,Труба б/ш г/д,159х8,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,159.0,Х8,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,140200.0,>10т
481,Труба б/ш г/д,76х6,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,76.0,Х6,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,141200.0,>10т
482,Труба б/ш г/д,76х4,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,76.0,Х4,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,162310.0,>10т
483,Труба б/ш г/д,89х3.5,ГОСТ 8732-78,Сталепромышленная компания,Курган,Габарит,89.0,3.5,,,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,146230.0,>10т
484,Труба б/ш г/д,89х4,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,89.0,Х4,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,150250.0,>10т
485,Труба б/ш г/д,89х4.5,ГОСТ 8732-78,Сталепромышленная компания,Курган,Габарит,89.0,4.5,,,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,150250.0,>10т
486,Труба б/ш г/д,89х5,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,89.0,Х5,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,141200.0,>10т
487,Труба б/ш г/д,89х6,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,89.0,Х6,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,138190.0,>10т
488,Труба б/ш г/д,89х8,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,89.0,Х8,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,164320.0,>10т
489,Труба б/ш г/д,89х4,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,89.0,Х4,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,162310.0,>10т
490,Труба б/ш г/д,89х6,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,89.0,Х6,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,138190.0,>10т
491,Труба б/ш г/д,102х5,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,102.0,Х5,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,141200.0,>10т
492,Труба б/ш г/д,102х6,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,102.0,Х6,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,164320.0,>10т
493,Труба б/ш г/д,108х4,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,108.0,Х4,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,153260.0,>10т
494,Труба б/ш г/д,108х4.5,ГОСТ 8732-78,Сталепромышленная компания,Курган,Габарит,108.0,4.5,,,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,153260.0,>10т
495,Труба б/ш г/д,108х5,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,108.0,Х5,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,141200.0,>10т
496,Труба б/ш г/д,108х6,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,108.0,Х6,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,141200.0,>10т
497,Труба б/ш г/д,108х8,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,108.0,Х8,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,141200.0,>10т
498,Труба б/ш г/д,108х4,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,108.0,Х4,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,158290.0,>10т
499,Труба б/ш г/д,108х5,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,108.0,Х5,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,146230.0,>10т
500,Труба б/ш г/д,108х6,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,108.0,Х6,,,,,Сталь,09г2с,0,ГОСТ,8732,0,р./т,False,140200.0,>10т
501,Труба б/ш г/д,114х5,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,114.0,Х5,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,141200.0,>10т
502,Труба б/ш г/д,114х6,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,114.0,Х6,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,141200.0,>10т
503,Труба б/ш г/д,114х8,ГОСТ 8732-78,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,114.0,Х8,,,,,Сталь,ст20,0,ГОСТ,8732,0,р./т,False,141200.0,>10т
